"fecha","iso3","pais","lat","lon","casos_acumulados","fallecidos_acumulados","casos","fallecidos","bbdd","region"
2020-06-26,"ISL","Iceland",64.963942,-19.021169,1820,10,2,0,"JRC","Global"
2020-06-26,"IRL","Ireland",53.41975,-8.240472,25414,1730,9,3,"JRC","Global"
2020-06-26,"ITA","Italy",41.873987,12.564167,239961,34708,255,30,"JRC","Global"
2020-06-26,"XKX","Kosovo",41.85637,21.803351,2432,42,69,2,"JRC","Global"
2020-06-26,"LVA","Latvia",56.875584,24.607722,1112,30,1,0,"JRC","Global"
2020-06-26,"LIE","Liechtenstein",47.164696,9.555,82,1,0,0,"JRC","Global"
2020-06-26,"LTU","Lithuania",55.174112,23.906736,1808,78,5,0,"JRC","Global"
2020-06-26,"LUX","Luxembourg",49.815764,6.131514,3386,110,41,0,"JRC","Global"
2020-06-26,"MLT","Malta",35.946151,14.384612,670,9,2,0,"JRC","Global"
2020-06-26,"MDA","Moldova",46.979527,28.377195,15776,515,323,13,"JRC","Global"
2020-06-26,"MCO","Monaco",43.738348,7.424451,102,4,0,0,"JRC","Global"
2020-06-26,"MNE","Montenegro",42.710152,19.410069,449,9,25,0,"JRC","Global"
2020-06-26,"NLD","Netherlands",52.133057,5.29525,50005,6103,91,3,"JRC","Global"
2020-06-26,"MKD","North Macedonia",41.611,21.751417,5758,268,163,3,"JRC","Global"
2020-06-26,"NOR","Norway",64.583013,17.86411,8815,249,22,0,"JRC","Global"
2020-06-26,"POL","Poland",51.92275,19.136875,33395,1429,868,54,"JRC","Global"
2020-06-26,"PRT","Portugal",39.553444,-7.839319,40866,1555,451,6,"JRC","Global"
2020-06-26,"ROU","Romania",45.947125,24.980514,25697,1579,871,24,"JRC","Global"
2020-06-26,"RUS","Russian Fed.",61.523111,-74.9,620794,8781,6800,176,"JRC","Global"
2020-06-26,"SMR","San Marino",43.942973,12.460035,698,42,0,0,"JRC","Global"
2020-06-26,"SRB","Serbia",44.206802,20.911009,13565,265,193,1,"JRC","Global"
2020-06-26,"SVK","Slovakia",48.665639,19.709097,1643,28,13,0,"JRC","Global"
2020-06-26,"SVN","Slovenia",46.145528,14.974541,1572,111,14,0,"JRC","Global"
2020-06-26,"ESP","Spain",39.896027,-2.487694,247905,28338,419,8,"JRC","Global"
2020-06-26,"SWE","Sweden",62.199806,17.637493,65224,5280,1203,50,"JRC","Global"
2020-06-26,"CHE","Switzerland",46.815514,8.224472,31523,1964,47,0,"JRC","Global"
2020-06-26,"TUR","Turkey",38.961516,35.25175,194511,5065,1396,19,"JRC","Global"
2020-06-26,"UKR","Ukraine",48.379888,31.168139,40008,1067,994,16,"JRC","Global"
2020-06-26,"GBR","United Kingdom",54.633221,-3.432277,311766,43414,1392,182,"JRC","Global"
2020-06-27,"ALB","Albania",41.156986,20.181222,2330,53,61,2,"JRC","Global"
2020-06-27,"AND","Andorra",42.542268,1.596865,855,52,0,0,"JRC","Global"
2020-06-27,"AUT","Austria",47.697542,13.349319,17554,674,56,0,"JRC","Global"
2020-06-27,"BLR","Belarus",53.711111,27.973847,60713,373,331,6,"JRC","Global"
2020-06-27,"BEL","Belgium",50.499527,4.475402,61421,9747,40,7,"JRC","Global"
2020-06-27,"BGR","Bulgaria",42.729862,25.491667,4513,215,105,4,"JRC","Global"
2020-06-27,"HRV","Croatia",44.48732,16.460306,2539,105,56,0,"JRC","Global"
2020-06-27,"CYP","Cyprus",35.167406,33.435499,994,26,0,0,"JRC","Global"
2020-06-27,"CZE","Czech Republic",49.800901,15.478153,11326,345,260,1,"JRC","Global"
2020-06-27,"EST","Estonia",58.596209,25.023778,1986,63,2,0,"JRC","Global"
2020-06-27,"FIN","Finland",64.952416,26.068944,7198,328,7,1,"JRC","Global"
2020-06-27,"FRA","France",46.232193,2.209667,163454,19285,518,15,"JRC","Global"
2020-06-27,"DEU","Germany",51.165706,10.452764,193243,8954,687,6,"JRC","Global"
2020-06-27,"GRC","Greece",38.275283,23.810343,3366,191,23,0,"JRC","Global"
2020-06-27,"HUN","Hungary",47.164638,19.508944,4138,578,11,0,"JRC","Global"
2020-06-27,"ISL","Iceland",64.963942,-19.021169,1820,10,0,0,"JRC","Global"
2020-06-27,"IRL","Ireland",53.41975,-8.240472,25437,1734,23,4,"JRC","Global"
2020-06-27,"ITA","Italy",41.873987,12.564167,240136,34716,175,8,"JRC","Global"
2020-06-27,"XKX","Kosovo",41.85637,21.803351,2494,44,62,2,"JRC","Global"
2020-06-27,"LVA","Latvia",56.875584,24.607722,1115,30,3,0,"JRC","Global"
2020-06-27,"LIE","Liechtenstein",47.164696,9.555,82,1,0,0,"JRC","Global"
2020-06-27,"LTU","Lithuania",55.174112,23.906736,1810,78,2,0,"JRC","Global"
2020-06-27,"LUX","Luxembourg",49.815764,6.131514,3416,110,30,0,"JRC","Global"
2020-06-27,"MLT","Malta",35.946151,14.384612,670,9,0,0,"JRC","Global"
2020-06-27,"MDA","Moldova",46.979527,28.377195,16080,521,304,6,"JRC","Global"
2020-06-27,"MCO","Monaco",43.738348,7.424451,103,4,1,0,"JRC","Global"
2020-06-27,"MNE","Montenegro",42.710152,19.410069,475,10,26,1,"JRC","Global"
2020-06-27,"NLD","Netherlands",52.133057,5.29525,50074,6105,69,2,"JRC","Global"
2020-06-27,"MKD","North Macedonia",41.611,21.751417,5906,277,148,9,"JRC","Global"
2020-06-27,"POL","Poland",51.92275,19.136875,33714,1435,319,6,"JRC","Global"
2020-06-27,"PRT","Portugal",39.553444,-7.839319,41189,1561,323,6,"JRC","Global"
2020-06-27,"RUS","Russian Fed.",61.523111,-74.9,627646,8969,6852,188,"JRC","Global"
2020-06-27,"SMR","San Marino",43.942973,12.460035,698,42,0,0,"JRC","Global"
2020-06-27,"SRB","Serbia",44.206802,20.911009,13792,267,227,2,"JRC","Global"
2020-06-27,"SVK","Slovakia",48.665639,19.709097,1657,28,14,0,"JRC","Global"
2020-06-27,"SVN","Slovenia",46.145528,14.974541,1581,111,9,0,"JRC","Global"
2020-06-27,"ESP","Spain",39.896027,-2.487694,248469,28341,564,3,"JRC","Global"
2020-06-27,"CHE","Switzerland",46.815514,8.224472,31552,1964,29,0,"JRC","Global"
2020-06-27,"TUR","Turkey",38.961516,35.25175,195883,5082,1372,17,"JRC","Global"
2020-06-27,"UKR","Ukraine",48.379888,31.168139,41117,1086,1109,19,"JRC","Global"
2020-06-27,"GBR","United Kingdom",54.633221,-3.432277,312664,43514,898,100,"JRC","Global"
2020-06-28,"ALB","Albania",41.156986,20.181222,2402,55,72,2,"JRC","Global"
2020-06-28,"AND","Andorra",42.542268,1.596865,855,52,0,0,"JRC","Global"
2020-06-28,"AUT","Austria",47.697542,13.349319,17626,674,72,0,"JRC","Global"
2020-06-28,"BLR","Belarus",53.711111,27.973847,61095,377,382,4,"JRC","Global"
2020-06-28,"BEL","Belgium",50.499527,4.475402,61444,9752,23,5,"JRC","Global"
2020-06-28,"BGR","Bulgaria",42.729862,25.491667,4625,216,112,1,"JRC","Global"
2020-06-28,"HRV","Croatia",44.48732,16.460306,2624,105,85,0,"JRC","Global"
2020-06-28,"CYP","Cyprus",35.167406,33.435499,996,26,2,0,"JRC","Global"
2020-06-28,"CZE","Czech Republic",49.800901,15.478153,11631,345,305,0,"JRC","Global"
2020-06-28,"EST","Estonia",58.596209,25.023778,1986,63,0,0,"JRC","Global"
2020-06-28,"FIN","Finland",64.952416,26.068944,7198,328,0,0,"JRC","Global"
2020-06-28,"FRA","France",46.232193,2.209667,163980,19287,526,2,"JRC","Global"
2020-06-28,"DEU","Germany",51.165706,10.452764,193499,8957,256,3,"JRC","Global"
2020-06-28,"GRC","Greece",38.275283,23.810343,3376,191,10,0,"JRC","Global"
2020-06-28,"HUN","Hungary",47.164638,19.508944,4142,581,4,3,"JRC","Global"
2020-06-28,"ISL","Iceland",64.963942,-19.021169,1821,10,1,0,"JRC","Global"
2020-06-28,"IRL","Ireland",53.41975,-8.240472,25439,1735,2,1,"JRC","Global"
2020-06-28,"ITA","Italy",41.873987,12.564167,240310,34738,174,22,"JRC","Global"
2020-06-28,"XKX","Kosovo",41.85637,21.803351,2590,48,96,4,"JRC","Global"
2020-06-28,"LVA","Latvia",56.875584,24.607722,1116,30,1,0,"JRC","Global"
2020-06-28,"LIE","Liechtenstein",47.164696,9.555,82,1,0,0,"JRC","Global"
2020-06-28,"LTU","Lithuania",55.174112,23.906736,1811,78,1,0,"JRC","Global"
2020-06-28,"LUX","Luxembourg",49.815764,6.131514,3426,110,10,0,"JRC","Global"
2020-06-28,"MLT","Malta",35.946151,14.384612,670,9,0,0,"JRC","Global"
2020-06-28,"MDA","Moldova",46.979527,28.377195,16250,531,170,10,"JRC","Global"
2020-06-28,"MCO","Monaco",43.738348,7.424451,103,4,0,0,"JRC","Global"
2020-06-28,"MNE","Montenegro",42.710152,19.410069,498,12,23,2,"JRC","Global"
2020-06-28,"NLD","Netherlands",52.133057,5.29525,50147,6105,73,0,"JRC","Global"
2020-06-28,"MKD","North Macedonia",41.611,21.751417,6080,286,174,9,"JRC","Global"
2020-06-28,"POL","Poland",51.92275,19.136875,33907,1438,193,3,"JRC","Global"
2020-06-28,"PRT","Portugal",39.553444,-7.839319,41646,1564,457,3,"JRC","Global"
2020-06-28,"ROU","Romania",45.947125,24.980514,26280,1612,583,33,"JRC","Global"
2020-06-28,"RUS","Russian Fed.",61.523111,-74.9,634437,9073,6791,104,"JRC","Global"
2020-06-28,"SMR","San Marino",43.942973,12.460035,698,42,0,0,"JRC","Global"
2020-06-28,"SRB","Serbia",44.206802,20.911009,14046,270,254,3,"JRC","Global"
2020-06-28,"SVK","Slovakia",48.665639,19.709097,1664,28,7,0,"JRC","Global"
2020-06-28,"SVN","Slovenia",46.145528,14.974541,1585,111,4,0,"JRC","Global"
2020-06-28,"ESP","Spain",39.896027,-2.487694,248770,28343,301,2,"JRC","Global"
2020-06-28,"CHE","Switzerland",46.815514,8.224472,31585,1964,33,0,"JRC","Global"
2020-06-28,"TUR","Turkey",38.961516,35.25175,197239,5097,1356,15,"JRC","Global"
2020-06-28,"UKR","Ukraine",48.379888,31.168139,42065,1110,948,24,"JRC","Global"
2020-06-28,"GBR","United Kingdom",54.633221,-3.432277,313572,43550,908,36,"JRC","Global"
2020-06-29,"ALB","Albania",41.156986,20.181222,2466,58,64,3,"JRC","Global"
2020-06-29,"AND","Andorra",42.542268,1.596865,855,52,0,0,"JRC","Global"
2020-06-29,"AUT","Austria",47.697542,13.349319,17694,674,68,0,"JRC","Global"
2020-06-29,"BLR","Belarus",53.711111,27.973847,61475,383,380,6,"JRC","Global"
2020-06-29,"BEL","Belgium",50.499527,4.475402,61571,9755,127,3,"JRC","Global"
2020-06-29,"BIH","Bosnia and Herzegovina",43.892652,17.670584,4325,184,390,6,"JRC","Global"
2020-06-29,"BGR","Bulgaria",42.729862,25.491667,4691,219,66,3,"JRC","Global"
2020-06-29,"HRV","Croatia",44.48732,16.460306,2725,105,101,0,"JRC","Global"
2020-06-29,"CYP","Cyprus",35.167406,33.435499,998,26,2,0,"JRC","Global"
2020-06-29,"CZE","Czech Republic",49.800901,15.478153,11832,345,201,0,"JRC","Global"
2020-06-29,"DNK","Denmark",56.155403,11.617223,12866,605,73,1,"JRC","Global"
2020-06-29,"EST","Estonia",58.596209,25.023778,1987,63,1,0,"JRC","Global"
2020-06-29,"FIN","Finland",64.952416,26.068944,7209,328,11,0,"JRC","Global"
2020-06-29,"FRA","France",46.232193,2.209667,164260,19325,280,38,"JRC","Global"
2020-06-29,"DEU","Germany",51.165706,10.452764,193761,8961,262,4,"JRC","Global"
2020-06-29,"GRC","Greece",38.275283,23.810343,3390,191,14,0,"JRC","Global"
2020-06-29,"HUN","Hungary",47.164638,19.508944,4145,585,3,4,"JRC","Global"
2020-06-29,"ISL","Iceland",64.963942,-19.021169,1822,10,1,0,"JRC","Global"
2020-06-29,"IRL","Ireland",53.41975,-8.240472,25462,1735,23,0,"JRC","Global"
2020-06-29,"ITA","Italy",41.873987,12.564167,240436,34744,126,6,"JRC","Global"
2020-06-29,"XKX","Kosovo",41.85637,21.803351,2677,49,87,1,"JRC","Global"
2020-06-29,"LVA","Latvia",56.875584,24.607722,1117,30,1,0,"JRC","Global"
2020-06-29,"LIE","Liechtenstein",47.164696,9.555,82,1,0,0,"JRC","Global"
2020-06-29,"LTU","Lithuania",55.174112,23.906736,1812,78,1,0,"JRC","Global"
2020-06-29,"LUX","Luxembourg",49.815764,6.131514,3470,110,44,0,"JRC","Global"
2020-06-29,"MLT","Malta",35.946151,14.384612,670,9,0,0,"JRC","Global"
2020-06-29,"MDA","Moldova",46.979527,28.377195,16357,536,107,5,"JRC","Global"
2020-06-29,"MCO","Monaco",43.738348,7.424451,103,4,0,0,"JRC","Global"
2020-06-29,"MNE","Montenegro",42.710152,19.410069,526,13,28,1,"JRC","Global"
2020-06-29,"NLD","Netherlands",52.133057,5.29525,50223,6107,76,2,"JRC","Global"
2020-06-29,"MKD","North Macedonia",41.611,21.751417,6209,298,129,12,"JRC","Global"
2020-06-29,"NOR","Norway",64.583013,17.86411,8854,249,39,0,"JRC","Global"
2020-06-29,"PRT","Portugal",39.553444,-7.839319,41912,1568,266,4,"JRC","Global"
2020-06-29,"RUS","Russian Fed.",61.523111,-74.9,641156,9166,6719,93,"JRC","Global"
2020-06-29,"SMR","San Marino",43.942973,12.460035,698,42,0,0,"JRC","Global"
2020-06-29,"SRB","Serbia",44.206802,20.911009,14288,274,242,4,"JRC","Global"
2020-06-29,"SVK","Slovakia",48.665639,19.709097,1665,28,1,0,"JRC","Global"
2020-06-29,"SVN","Slovenia",46.145528,14.974541,1600,111,15,0,"JRC","Global"
2020-06-29,"ESP","Spain",39.896027,-2.487694,248970,28346,200,3,"JRC","Global"
2020-06-29,"SWE","Sweden",62.199806,17.637493,67131,5310,1907,30,"JRC","Global"
2020-06-29,"CHE","Switzerland",46.815514,8.224472,31633,1965,48,1,"JRC","Global"
2020-06-29,"TUR","Turkey",38.961516,35.25175,198613,5115,1374,18,"JRC","Global"
2020-06-29,"UKR","Ukraine",48.379888,31.168139,42982,1129,917,19,"JRC","Global"
2020-06-29,"GBR","United Kingdom",54.633221,-3.432277,314388,43575,816,25,"JRC","Global"
2020-06-30,"ALB","Albania",41.156986,20.181222,2535,62,69,4,"JRC","Global"
2020-06-30,"AND","Andorra",42.542268,1.596865,855,52,0,0,"JRC","Global"
2020-06-30,"AUT","Austria",47.697542,13.349319,17741,680,47,6,"JRC","Global"
2020-06-30,"BLR","Belarus",53.711111,27.973847,61790,387,315,4,"JRC","Global"
2020-06-30,"BEL","Belgium",50.499527,4.475402,61671,9763,100,8,"JRC","Global"
2020-06-30,"BIH","Bosnia and Herzegovina",43.892652,17.670584,4453,186,128,2,"JRC","Global"
2020-06-30,"BGR","Bulgaria",42.729862,25.491667,4831,223,140,4,"JRC","Global"
2020-06-30,"HRV","Croatia",44.48732,16.460306,2777,107,52,2,"JRC","Global"
2020-06-30,"CYP","Cyprus",35.167406,33.435499,999,26,1,0,"JRC","Global"
2020-06-30,"CZE","Czech Republic",49.800901,15.478153,11981,346,149,1,"JRC","Global"
2020-06-30,"DNK","Denmark",56.155403,11.617223,12881,605,15,0,"JRC","Global"
2020-06-30,"EST","Estonia",58.596209,25.023778,1987,63,0,0,"JRC","Global"
2020-06-30,"FIN","Finland",64.952416,26.068944,7214,328,5,0,"JRC","Global"
2020-06-30,"FRA","France",46.232193,2.209667,164801,19346,541,21,"JRC","Global"
2020-06-30,"DEU","Germany",51.165706,10.452764,194259,8973,498,12,"JRC","Global"
2020-06-30,"GRC","Greece",38.275283,23.810343,3409,192,19,1,"JRC","Global"
2020-06-30,"HUN","Hungary",47.164638,19.508944,4155,585,10,0,"JRC","Global"
2020-06-30,"ISL","Iceland",64.963942,-19.021169,1824,10,2,0,"JRC","Global"
2020-06-30,"IRL","Ireland",53.41975,-8.240472,25473,1736,11,1,"JRC","Global"
2020-06-30,"ITA","Italy",41.873987,12.564167,240578,34767,142,23,"JRC","Global"
2020-06-30,"XKX","Kosovo",41.85637,21.803351,2799,49,122,0,"JRC","Global"
2020-06-30,"LVA","Latvia",56.875584,24.607722,1118,30,1,0,"JRC","Global"
2020-06-30,"LIE","Liechtenstein",47.164696,9.555,82,1,0,0,"JRC","Global"
2020-06-30,"LTU","Lithuania",55.174112,23.906736,1813,78,1,0,"JRC","Global"
2020-06-30,"LUX","Luxembourg",49.815764,6.131514,3494,110,24,0,"JRC","Global"
2020-06-30,"MLT","Malta",35.946151,14.384612,670,9,0,0,"JRC","Global"
2020-06-30,"MDA","Moldova",46.979527,28.377195,16613,545,256,9,"JRC","Global"
2020-06-30,"MCO","Monaco",43.738348,7.424451,103,4,0,0,"JRC","Global"
2020-06-30,"MNE","Montenegro",42.710152,19.410069,554,13,28,0,"JRC","Global"
2020-06-30,"NLD","Netherlands",52.133057,5.29525,50273,6113,50,6,"JRC","Global"
2020-06-30,"MKD","North Macedonia",41.611,21.751417,6334,302,125,4,"JRC","Global"
2020-06-30,"NOR","Norway",64.583013,17.86411,8864,250,10,1,"JRC","Global"
2020-06-30,"POL","Poland",51.92275,19.136875,34393,1463,486,25,"JRC","Global"
2020-06-30,"PRT","Portugal",39.553444,-7.839319,42141,1576,229,8,"JRC","Global"
2020-06-30,"ROU","Romania",45.947125,24.980514,26936,1634,656,22,"JRC","Global"
2020-06-30,"RUS","Russian Fed.",61.523111,-74.9,647849,9320,6693,154,"JRC","Global"
2020-06-30,"SMR","San Marino",43.942973,12.460035,698,42,0,0,"JRC","Global"
2020-06-30,"SRB","Serbia",44.206802,20.911009,14564,277,276,3,"JRC","Global"
2020-06-30,"SVK","Slovakia",48.665639,19.709097,1667,28,2,0,"JRC","Global"
2020-06-30,"SVN","Slovenia",46.145528,14.974541,1613,111,13,0,"JRC","Global"
2020-06-30,"ESP","Spain",39.896027,-2.487694,249271,28355,301,9,"JRC","Global"
2020-06-30,"SWE","Sweden",62.199806,17.637493,67936,5333,805,23,"JRC","Global"
2020-06-30,"CHE","Switzerland",46.815514,8.224472,31690,1965,57,0,"JRC","Global"
2020-06-30,"TUR","Turkey",38.961516,35.25175,199906,5131,1293,16,"JRC","Global"
2020-06-30,"UKR","Ukraine",48.379888,31.168139,43628,1147,646,18,"JRC","Global"
2020-06-30,"GBR","United Kingdom",54.633221,-3.432277,315123,43733,735,158,"JRC","Global"
2020-07-01,"ALB","Albania",41.156986,20.181222,2580,65,45,3,"JRC","Global"
2020-07-01,"AND","Andorra",42.542268,1.596865,855,52,0,0,"JRC","Global"
2020-07-01,"AUT","Austria",47.697542,13.349319,17848,680,107,0,"JRC","Global"
2020-07-01,"BLR","Belarus",53.711111,27.973847,62118,392,328,5,"JRC","Global"
2020-07-01,"BEL","Belgium",50.499527,4.475402,61801,9765,130,2,"JRC","Global"
2020-07-01,"BIH","Bosnia and Herzegovina",43.892652,17.670584,4606,188,153,2,"JRC","Global"
2020-07-01,"BGR","Bulgaria",42.729862,25.491667,4989,230,158,7,"JRC","Global"
2020-07-01,"HRV","Croatia",44.48732,16.460306,2831,108,54,1,"JRC","Global"
2020-07-01,"CYP","Cyprus",35.167406,33.435499,999,26,0,0,"JRC","Global"
2020-07-01,"CZE","Czech Republic",49.800901,15.478153,12072,346,91,0,"JRC","Global"
2020-07-01,"EST","Estonia",58.596209,25.023778,1989,63,2,0,"JRC","Global"
2020-07-01,"FIN","Finland",64.952416,26.068944,7236,328,22,0,"JRC","Global"
2020-07-01,"FRA","France",46.232193,2.209667,165719,19364,918,18,"JRC","Global"
2020-07-01,"DEU","Germany",51.165706,10.452764,194725,8985,466,12,"JRC","Global"
2020-07-01,"GRC","Greece",38.275283,23.810343,3432,192,23,0,"JRC","Global"
2020-07-01,"HUN","Hungary",47.164638,19.508944,4157,586,2,1,"JRC","Global"
2020-07-01,"ISL","Iceland",64.963942,-19.021169,1825,10,1,0,"JRC","Global"
2020-07-01,"IRL","Ireland",53.41975,-8.240472,25477,1738,4,2,"JRC","Global"
2020-07-01,"ITA","Italy",41.873987,12.564167,240760,34788,182,21,"JRC","Global"
2020-07-01,"XKX","Kosovo",41.85637,21.803351,2878,51,79,2,"JRC","Global"
2020-07-01,"LVA","Latvia",56.875584,24.607722,1121,30,3,0,"JRC","Global"
2020-07-01,"LIE","Liechtenstein",47.164696,9.555,82,1,0,0,"JRC","Global"
2020-07-01,"LTU","Lithuania",55.174112,23.906736,1820,79,7,1,"JRC","Global"
2020-07-01,"LUX","Luxembourg",49.815764,6.131514,3545,110,51,0,"JRC","Global"
2020-07-01,"MLT","Malta",35.946151,14.384612,671,9,1,0,"JRC","Global"
2020-07-01,"MDA","Moldova",46.979527,28.377195,16898,549,285,4,"JRC","Global"
2020-07-01,"MCO","Monaco",43.738348,7.424451,103,4,0,0,"JRC","Global"
2020-07-01,"MNE","Montenegro",42.710152,19.410069,610,13,56,0,"JRC","Global"
2020-07-01,"NLD","Netherlands",52.133057,5.29525,50335,6115,62,2,"JRC","Global"
2020-07-01,"MKD","North Macedonia",41.611,21.751417,6454,306,120,4,"JRC","Global"
2020-07-01,"NOR","Norway",64.583013,17.86411,8887,251,23,1,"JRC","Global"
2020-07-01,"POL","Poland",51.92275,19.136875,34775,1477,382,14,"JRC","Global"
2020-07-01,"PRT","Portugal",39.553444,-7.839319,42454,1579,313,3,"JRC","Global"
2020-07-01,"ROU","Romania",45.947125,24.980514,27262,1667,326,33,"JRC","Global"
2020-07-01,"RUS","Russian Fed.",61.523111,-74.9,654405,9536,6556,216,"JRC","Global"
2020-07-01,"SMR","San Marino",43.942973,12.460035,698,42,0,0,"JRC","Global"
2020-07-01,"SRB","Serbia",44.206802,20.911009,14836,281,272,4,"JRC","Global"
2020-07-01,"SVK","Slovakia",48.665639,19.709097,1687,28,20,0,"JRC","Global"
2020-07-01,"SVN","Slovenia",46.145528,14.974541,1663,111,50,0,"JRC","Global"
2020-07-01,"ESP","Spain",39.896027,-2.487694,249659,28364,388,9,"JRC","Global"
2020-07-01,"SWE","Sweden",62.199806,17.637493,68620,5370,684,37,"JRC","Global"
2020-07-01,"CHE","Switzerland",46.815514,8.224472,31815,1965,125,0,"JRC","Global"
2020-07-01,"TUR","Turkey",38.961516,35.25175,201098,5150,1192,19,"JRC","Global"
2020-07-01,"UKR","Ukraine",48.379888,31.168139,44998,1173,1370,26,"JRC","Global"
2020-07-01,"GBR","United Kingdom",54.633221,-3.432277,315915,43907,792,174,"JRC","Global"
2020-07-02,"ALB","Albania",41.156986,20.181222,2662,69,82,4,"JRC","Global"
2020-07-02,"AND","Andorra",42.542268,1.596865,855,52,0,0,"JRC","Global"
2020-07-02,"AUT","Austria",47.697542,13.349319,17916,680,68,0,"JRC","Global"
2020-07-02,"BLR","Belarus",53.711111,27.973847,62424,398,306,6,"JRC","Global"
2020-07-02,"BEL","Belgium",50.499527,4.475402,61893,9770,92,5,"JRC","Global"
2020-07-02,"BIH","Bosnia and Herzegovina",43.892652,17.670584,4788,189,182,1,"JRC","Global"
2020-07-02,"BGR","Bulgaria",42.729862,25.491667,5154,232,165,2,"JRC","Global"
2020-07-02,"HRV","Croatia",44.48732,16.460306,2912,110,81,2,"JRC","Global"
2020-07-02,"CYP","Cyprus",35.167406,33.435499,999,26,0,0,"JRC","Global"
2020-07-02,"CZE","Czech Republic",49.800901,15.478153,12204,347,132,1,"JRC","Global"
2020-07-02,"EST","Estonia",58.596209,25.023778,1989,63,0,0,"JRC","Global"
2020-07-02,"FIN","Finland",64.952416,26.068944,7241,328,5,0,"JRC","Global"
2020-07-02,"FRA","France",46.232193,2.209667,166378,19378,659,14,"JRC","Global"
2020-07-02,"DEU","Germany",51.165706,10.452764,195228,8994,503,9,"JRC","Global"
2020-07-02,"GRC","Greece",38.275283,23.810343,3458,192,26,0,"JRC","Global"
2020-07-02,"HUN","Hungary",47.164638,19.508944,4166,587,9,1,"JRC","Global"
2020-07-02,"ISL","Iceland",64.963942,-19.021169,1830,10,5,0,"JRC","Global"
2020-07-02,"IRL","Ireland",53.41975,-8.240472,25489,1738,12,0,"JRC","Global"
2020-07-02,"ITA","Italy",41.873987,12.564167,240961,34818,201,30,"JRC","Global"
2020-07-02,"XKX","Kosovo",41.85637,21.803351,2991,54,113,3,"JRC","Global"
2020-07-02,"LVA","Latvia",56.875584,24.607722,1122,30,1,0,"JRC","Global"
2020-07-02,"LIE","Liechtenstein",47.164696,9.555,83,1,1,0,"JRC","Global"
2020-07-02,"LTU","Lithuania",55.174112,23.906736,1823,79,3,0,"JRC","Global"
2020-07-02,"LUX","Luxembourg",49.815764,6.131514,3588,110,43,0,"JRC","Global"
2020-07-02,"MLT","Malta",35.946151,14.384612,671,9,0,0,"JRC","Global"
2020-07-02,"MDA","Moldova",46.979527,28.377195,17150,560,252,11,"JRC","Global"
2020-07-02,"MCO","Monaco",43.738348,7.424451,106,4,3,0,"JRC","Global"
2020-07-02,"MNE","Montenegro",42.710152,19.410069,653,13,43,0,"JRC","Global"
2020-07-02,"NLD","Netherlands",52.133057,5.29525,50412,6118,77,3,"JRC","Global"
2020-07-02,"MKD","North Macedonia",41.611,21.751417,6625,321,171,15,"JRC","Global"
2020-07-02,"NOR","Norway",64.583013,17.86411,8902,251,15,0,"JRC","Global"
2020-07-02,"POL","Poland",51.92275,19.136875,35146,1492,371,15,"JRC","Global"
2020-07-02,"ROU","Romania",45.947125,24.980514,27713,1687,451,20,"JRC","Global"
2020-07-02,"RUS","Russian Fed.",61.523111,-74.9,661165,9683,6760,147,"JRC","Global"
2020-07-02,"SMR","San Marino",43.942973,12.460035,698,42,0,0,"JRC","Global"
2020-07-02,"SRB","Serbia",44.206802,20.911009,15195,287,359,6,"JRC","Global"
2020-07-02,"SVK","Slovakia",48.665639,19.709097,1700,28,13,0,"JRC","Global"
2020-07-02,"SVN","Slovenia",46.145528,14.974541,1649,111,14,0,"JRC","Global"
2020-07-02,"ESP","Spain",39.896027,-2.487694,250103,28368,444,4,"JRC","Global"
2020-07-02,"SWE","Sweden",62.199806,17.637493,69309,5411,689,41,"JRC","Global"
2020-07-02,"CHE","Switzerland",46.815514,8.224472,31948,1965,133,0,"JRC","Global"
2020-07-02,"TUR","Turkey",38.961516,35.25175,202284,5167,1186,17,"JRC","Global"
2020-07-02,"UKR","Ukraine",48.379888,31.168139,44998,1173,0,0,"JRC","Global"
2020-07-02,"GBR","United Kingdom",54.633221,-3.432277,283757,43996,32158,89,"JRC","Global"
2020-07-03,"ALB","Albania",41.156986,20.181222,2752,72,90,3,"JRC","Global"
2020-07-03,"AND","Andorra",42.542268,1.596865,855,52,0,0,"JRC","Global"
2020-07-03,"AUT","Austria",47.697542,13.349319,18025,680,109,0,"JRC","Global"
2020-07-03,"BLR","Belarus",53.711111,27.973847,62698,405,274,7,"JRC","Global"
2020-07-03,"BEL","Belgium",50.499527,4.475402,61987,9772,94,2,"JRC","Global"
2020-07-03,"BIH","Bosnia and Herzegovina",43.892652,17.670584,4962,191,174,2,"JRC","Global"
2020-07-03,"BGR","Bulgaria",42.729862,25.491667,5315,232,161,0,"JRC","Global"
2020-07-03,"HRV","Croatia",44.48732,16.460306,3008,112,96,2,"JRC","Global"
2020-07-03,"CYP","Cyprus",35.167406,33.435499,1002,26,3,0,"JRC","Global"
2020-07-03,"CZE","Czech Republic",49.800901,15.478153,12343,347,139,0,"JRC","Global"
2020-07-03,"DNK","Denmark",56.155403,11.617223,12832,606,49,1,"JRC","Global"
2020-07-03,"EST","Estonia",58.596209,25.023778,1990,63,1,0,"JRC","Global"
2020-07-03,"FIN","Finland",64.952416,26.068944,7242,328,1,0,"JRC","Global"
2020-07-03,"FRA","France",46.232193,2.209667,166960,19396,582,18,"JRC","Global"
