"pais","casos","casos_acumulados","fallecidos","fallecidos_acumulados","fecha","bbdd","region"
"Slovenia",0,1473,0,113,2020-05-30,"OMS","Global"
"Slovenia",0,1473,0,113,2020-05-31,"OMS","Global"
"Slovenia",0,1473,0,113,2020-06-01,"OMS","Global"
"Slovenia",0,1473,0,113,2020-06-02,"OMS","Global"
"Slovenia",2,1475,0,113,2020-06-03,"OMS","Global"
"Slovenia",2,1477,0,113,2020-06-04,"OMS","Global"
"Slovenia",0,1477,0,113,2020-06-05,"OMS","Global"
"Slovenia",2,1479,0,113,2020-06-06,"OMS","Global"
"Slovenia",5,1484,0,113,2020-06-07,"OMS","Global"
"Slovenia",1,1485,0,113,2020-06-08,"OMS","Global"
"Slovenia",0,1485,0,113,2020-06-09,"OMS","Global"
"Slovenia",1,1486,0,113,2020-06-10,"OMS","Global"
"Slovenia",2,1488,0,113,2020-06-11,"OMS","Global"
"Slovenia",0,1488,0,113,2020-06-12,"OMS","Global"
"Slovenia",2,1490,0,113,2020-06-13,"OMS","Global"
"Slovenia",2,1492,0,113,2020-06-14,"OMS","Global"
"Slovenia",3,1495,0,113,2020-06-15,"OMS","Global"
"Slovenia",1,1496,0,113,2020-06-16,"OMS","Global"
"Slovenia",3,1499,0,113,2020-06-17,"OMS","Global"
"Slovenia",4,1503,1,114,2020-06-18,"OMS","Global"
"Slovenia",8,1511,0,114,2020-06-19,"OMS","Global"
"Slovenia",2,1513,0,114,2020-06-20,"OMS","Global"
"Slovenia",6,1519,0,114,2020-06-21,"OMS","Global"
"Slovenia",1,1520,0,114,2020-06-22,"OMS","Global"
"Slovenia",1,1521,0,114,2020-06-23,"OMS","Global"
"Slovenia",13,1534,0,114,2020-06-24,"OMS","Global"
"Slovenia",6,1540,0,114,2020-06-25,"OMS","Global"
"Slovenia",6,1546,0,114,2020-06-26,"OMS","Global"
"Slovenia",11,1557,0,114,2020-06-27,"OMS","Global"
"Slovenia",14,1571,0,114,2020-06-28,"OMS","Global"
"Slovenia",9,1580,0,114,2020-06-29,"OMS","Global"
"Slovenia",4,1584,0,114,2020-06-30,"OMS","Global"
"Slovenia",15,1599,0,114,2020-07-01,"OMS","Global"
"Slovenia",13,1612,0,114,2020-07-02,"OMS","Global"
"Slovenia",21,1633,0,114,2020-07-03,"OMS","Global"
"Slovenia",16,1649,0,114,2020-07-04,"OMS","Global"
"Slovenia",30,1679,0,114,2020-07-05,"OMS","Global"
"Slovenia",21,1700,0,114,2020-07-06,"OMS","Global"
"Slovenia",16,1716,0,114,2020-07-07,"OMS","Global"
"Slovenia",23,1739,0,114,2020-07-08,"OMS","Global"
"Slovenia",24,1763,0,114,2020-07-09,"OMS","Global"
"Slovenia",13,1776,0,114,2020-07-10,"OMS","Global"
"Slovenia",17,1793,0,114,2020-07-11,"OMS","Global"
"Slovenia",34,1827,0,114,2020-07-12,"OMS","Global"
"Slovenia",15,1842,0,114,2020-07-13,"OMS","Global"
"Slovenia",8,1850,0,114,2020-07-14,"OMS","Global"
"Slovenia",10,1860,0,114,2020-07-15,"OMS","Global"
"Slovenia",19,1879,0,114,2020-07-16,"OMS","Global"
"Slovenia",19,1898,0,114,2020-07-17,"OMS","Global"
"Slovenia",19,1917,0,114,2020-07-18,"OMS","Global"
"Slovenia",24,1941,0,114,2020-07-19,"OMS","Global"
"Slovenia",6,1947,0,114,2020-07-20,"OMS","Global"
"Slovenia",7,1954,1,115,2020-07-21,"OMS","Global"
"Slovenia",24,1978,1,116,2020-07-22,"OMS","Global"
"Slovenia",29,2007,1,117,2020-07-23,"OMS","Global"
"Slovenia",27,2034,0,117,2020-07-24,"OMS","Global"
"Slovenia",19,2053,0,117,2020-07-25,"OMS","Global"
"Slovenia",14,2067,1,118,2020-07-26,"OMS","Global"
"Slovenia",16,2083,0,118,2020-07-27,"OMS","Global"
"Slovenia",5,2088,1,119,2020-07-28,"OMS","Global"
"Slovenia",14,2102,0,119,2020-07-29,"OMS","Global"
"Slovenia",14,2116,1,120,2020-07-30,"OMS","Global"
"Slovenia",24,2140,0,120,2020-07-31,"OMS","Global"
"Slovenia",17,2157,1,121,2020-08-01,"OMS","Global"
"Slovenia",15,2172,0,121,2020-08-02,"OMS","Global"
"Slovenia",9,2181,1,122,2020-08-03,"OMS","Global"
"Slovenia",1,2182,2,124,2020-08-04,"OMS","Global"
"Slovenia",9,2191,1,125,2020-08-05,"OMS","Global"
"Slovenia",18,2209,1,126,2020-08-06,"OMS","Global"
"Slovenia",15,2224,0,126,2020-08-07,"OMS","Global"
"Slovenia",10,2234,0,126,2020-08-08,"OMS","Global"
"Slovenia",14,2248,1,127,2020-08-09,"OMS","Global"
"Slovenia",2,2250,2,129,2020-08-10,"OMS","Global"
"Slovenia",6,2256,1,130,2020-08-11,"OMS","Global"
"Slovenia",17,2273,1,131,2020-08-12,"OMS","Global"
"Slovenia",31,2304,0,131,2020-08-13,"OMS","Global"
"Slovenia",29,2333,0,131,2020-08-14,"OMS","Global"
"Slovenia",37,2370,0,131,2020-08-15,"OMS","Global"
"Slovenia",32,2402,0,131,2020-08-16,"OMS","Global"
"Slovenia",15,2417,0,131,2020-08-17,"OMS","Global"
"Slovenia",13,2430,0,131,2020-08-18,"OMS","Global"
"Slovenia",27,2457,0,131,2020-08-19,"OMS","Global"
"Slovenia",37,2494,0,131,2020-08-20,"OMS","Global"
"Slovenia",43,2537,0,131,2020-08-21,"OMS","Global"
"Slovenia",38,2575,1,132,2020-08-22,"OMS","Global"
"Slovenia",43,2618,0,132,2020-08-23,"OMS","Global"
"Slovenia",34,2652,0,132,2020-08-24,"OMS","Global"
"Slovenia",14,2666,1,133,2020-08-25,"OMS","Global"
"Slovenia",21,2687,0,133,2020-08-26,"OMS","Global"
"Slovenia",36,2723,0,133,2020-08-27,"OMS","Global"
"Slovenia",33,2756,0,133,2020-08-28,"OMS","Global"
"Slovenia",42,2798,0,133,2020-08-29,"OMS","Global"
"Slovenia",37,2835,0,133,2020-08-30,"OMS","Global"
"Slovenia",31,2866,0,133,2020-08-31,"OMS","Global"
"Slovenia",18,2884,0,133,2020-09-01,"OMS","Global"
"Slovenia",41,2925,0,133,2020-09-02,"OMS","Global"
"Slovenia",55,2980,0,133,2020-09-03,"OMS","Global"
"Slovenia",53,3033,0,133,2020-09-04,"OMS","Global"
"Slovenia",47,3080,0,133,2020-09-05,"OMS","Global"
"Slovenia",43,3123,1,134,2020-09-06,"OMS","Global"
"Slovenia",43,3166,0,134,2020-09-07,"OMS","Global"
"Slovenia",25,3191,0,134,2020-09-08,"OMS","Global"
"Slovenia",43,3234,0,134,2020-09-09,"OMS","Global"
"Slovenia",79,3313,1,135,2020-09-10,"OMS","Global"
"Slovenia",78,3391,0,135,2020-09-11,"OMS","Global"
"Slovenia",108,3499,0,135,2020-09-12,"OMS","Global"
"Slovenia",105,3604,1,136,2020-09-13,"OMS","Global"
"Slovenia",99,3703,1,137,2020-09-14,"OMS","Global"
"Slovenia",47,3750,0,137,2020-09-15,"OMS","Global"
"Slovenia",83,3833,0,137,2020-09-16,"OMS","Global"
"Slovenia",123,3956,0,137,2020-09-17,"OMS","Global"
"Slovenia",104,4060,1,138,2020-09-18,"OMS","Global"
"Slovenia",137,4197,4,142,2020-09-19,"OMS","Global"
"Slovenia",113,4310,2,144,2020-09-20,"OMS","Global"
"Slovenia",111,4421,1,145,2020-09-21,"OMS","Global"
"Slovenia",50,4471,0,145,2020-09-22,"OMS","Global"
"Slovenia",88,4559,1,146,2020-09-23,"OMS","Global"
"Slovenia",136,4695,1,147,2020-09-24,"OMS","Global"
"Slovenia",121,4816,2,149,2020-09-25,"OMS","Global"
"Slovenia",193,5009,1,150,2020-09-26,"OMS","Global"
"Slovenia",184,5193,1,151,2020-09-27,"OMS","Global"
"Slovenia",158,5351,1,152,2020-09-28,"OMS","Global"
"Slovenia",39,5390,2,154,2020-09-29,"OMS","Global"
"Slovenia",99,5489,0,154,2020-09-30,"OMS","Global"
"Slovenia",202,5691,1,155,2020-10-01,"OMS","Global"
"Slovenia",175,5866,2,157,2020-10-02,"OMS","Global"
"Slovenia",239,6105,2,159,2020-10-03,"OMS","Global"
"Slovenia",228,6333,0,159,2020-10-04,"OMS","Global"
"Slovenia",168,6501,0,159,2020-10-05,"OMS","Global"
"Slovenia",75,6576,2,161,2020-10-06,"OMS","Global"
"Slovenia",190,6766,5,166,2020-10-07,"OMS","Global"
"Slovenia",357,7123,0,166,2020-10-08,"OMS","Global"
"Slovenia",388,7511,1,167,2020-10-09,"OMS","Global"
"Slovenia",363,7874,2,169,2020-10-10,"OMS","Global"
"Slovenia",380,8254,7,176,2020-10-11,"OMS","Global"
"Slovenia",411,8665,0,176,2020-10-12,"OMS","Global"
"Slovenia",169,8834,2,178,2020-10-13,"OMS","Global"
"Slovenia",399,9233,3,181,2020-10-14,"OMS","Global"
"Slovenia",707,9940,5,186,2020-10-15,"OMS","Global"
"Slovenia",748,10688,3,189,2020-10-16,"OMS","Global"
"Slovenia",836,11524,8,197,2020-10-17,"OMS","Global"
"Slovenia",898,12422,5,202,2020-10-18,"OMS","Global"
"Slovenia",727,13149,6,208,2020-10-19,"OMS","Global"
"Slovenia",537,13686,4,212,2020-10-20,"OMS","Global"
"Slovenia",802,14488,6,218,2020-10-21,"OMS","Global"
"Slovenia",1505,15993,11,229,2020-10-22,"OMS","Global"
"Slovenia",1670,17663,8,237,2020-10-23,"OMS","Global"
"Slovenia",1661,19324,9,246,2020-10-24,"OMS","Global"
"Slovenia",1969,21293,20,266,2020-10-25,"OMS","Global"
"Slovenia",1702,22995,5,271,2020-10-26,"OMS","Global"
"Slovenia",1118,24113,17,288,2020-10-27,"OMS","Global"
"Slovenia",1502,25615,15,303,2020-10-28,"OMS","Global"
"Slovenia",2611,28226,16,319,2020-10-29,"OMS","Global"
"Slovenia",2492,30718,20,339,2020-10-30,"OMS","Global"
"Slovenia",1800,32518,25,364,2020-10-31,"OMS","Global"
"Slovenia",1797,34315,27,391,2020-11-01,"OMS","Global"
"Slovenia",1347,35662,27,418,2020-11-02,"OMS","Global"
"Slovenia",557,36219,23,441,2020-11-03,"OMS","Global"
"Slovenia",1177,37396,32,473,2020-11-04,"OMS","Global"
"Slovenia",2032,39428,31,504,2020-11-05,"OMS","Global"
"Slovenia",1691,41119,31,535,2020-11-06,"OMS","Global"
"Slovenia",1567,42686,28,563,2020-11-07,"OMS","Global"
"Slovenia",1613,44299,35,598,2020-11-08,"OMS","Global"
"Slovenia",891,45190,21,619,2020-11-09,"OMS","Global"
"Slovenia",466,45656,26,645,2020-11-10,"OMS","Global"
"Slovenia",1089,46745,28,673,2020-11-11,"OMS","Global"
"Slovenia",2228,48973,43,716,2020-11-12,"OMS","Global"
"Slovenia",1932,50905,49,765,2020-11-13,"OMS","Global"
"Slovenia",1516,52421,43,808,2020-11-14,"OMS","Global"
"Slovenia",1740,54161,41,849,2020-11-15,"OMS","Global"
"Slovenia",922,55083,32,881,2020-11-16,"OMS","Global"
"Slovenia",500,55583,34,915,2020-11-17,"OMS","Global"
"Slovenia",1393,56976,44,959,2020-11-18,"OMS","Global"
"Slovenia",2018,58994,45,1004,2020-11-19,"OMS","Global"
"Slovenia",2068,61062,43,1047,2020-11-20,"OMS","Global"
"Slovenia",1549,62611,37,1084,2020-11-21,"OMS","Global"
"Slovenia",1691,64302,43,1127,2020-11-22,"OMS","Global"
"Slovenia",1025,65327,26,1153,2020-11-23,"OMS","Global"
"Slovenia",471,65798,53,1206,2020-11-24,"OMS","Global"
"Slovenia",1308,67106,56,1262,2020-11-25,"OMS","Global"
"Slovenia",2235,69341,44,1306,2020-11-26,"OMS","Global"
"Slovenia",1782,71123,54,1360,2020-11-27,"OMS","Global"
"Slovenia",1612,72735,47,1407,2020-11-28,"OMS","Global"
"Slovenia",1601,74336,63,1470,2020-11-29,"OMS","Global"
"Slovenia",1109,75445,46,1516,2020-11-30,"OMS","Global"
"Slovenia",427,75872,51,1567,2020-12-01,"OMS","Global"
"Slovenia",1299,77171,58,1625,2020-12-02,"OMS","Global"
"Slovenia",2438,79609,64,1689,2020-12-03,"OMS","Global"
"Slovenia",1776,81385,49,1738,2020-12-04,"OMS","Global"
"Slovenia",1786,83171,74,1812,2020-12-05,"OMS","Global"
"Slovenia",1647,84818,51,1863,2020-12-06,"OMS","Global"
"Slovenia",1033,85851,49,1912,2020-12-07,"OMS","Global"
"Slovenia",480,86331,59,1971,2020-12-08,"OMS","Global"
"Slovenia",1630,87961,60,2031,2020-12-09,"OMS","Global"
"Slovenia",2140,90101,43,2074,2020-12-10,"OMS","Global"
"Slovenia",1852,91953,55,2129,2020-12-11,"OMS","Global"
"Slovenia",1816,93769,57,2186,2020-12-12,"OMS","Global"
"Slovenia",1750,95519,53,2239,2020-12-13,"OMS","Global"
"Slovenia",834,96353,39,2278,2020-12-14,"OMS","Global"
"Slovenia",433,96786,46,2324,2020-12-15,"OMS","Global"
"Slovenia",1532,98318,55,2379,2020-12-16,"OMS","Global"
"Slovenia",2112,100430,52,2431,2020-12-17,"OMS","Global"
"Slovenia",1648,102078,42,2473,2020-12-18,"OMS","Global"
"Slovenia",1517,103595,39,2512,2020-12-19,"OMS","Global"
"Slovenia",1430,105025,42,2554,2020-12-20,"OMS","Global"
"Slovenia",882,105907,40,2594,2020-12-21,"OMS","Global"
"Slovenia",396,106303,27,2621,2020-12-22,"OMS","Global"
"Slovenia",1551,107854,45,2666,2020-12-23,"OMS","Global"
"Slovenia",2157,110011,37,2703,2020-12-24,"OMS","Global"
"Slovenia",2064,112075,32,2735,2020-12-25,"OMS","Global"
"Slovenia",1812,113887,35,2770,2020-12-26,"OMS","Global"
"Slovenia",369,114256,33,2803,2020-12-27,"OMS","Global"
"Slovenia",623,114879,27,2830,2020-12-28,"OMS","Global"
"Slovenia",533,115412,48,2878,2020-12-29,"OMS","Global"
"Slovenia",1992,117404,44,2922,2020-12-30,"OMS","Global"
"Slovenia",2430,119834,31,2953,2020-12-31,"OMS","Global"
"Slovenia",2429,122263,28,2981,2021-01-01,"OMS","Global"
"Slovenia",1772,124035,42,3023,2021-01-02,"OMS","Global"
"Slovenia",398,124433,35,3058,2021-01-03,"OMS","Global"
"Slovenia",761,125194,35,3093,2021-01-04,"OMS","Global"
"Slovenia",766,125960,33,3126,2021-01-05,"OMS","Global"
"Slovenia",2600,128560,30,3156,2021-01-06,"OMS","Global"
"Slovenia",3428,131988,37,3193,2021-01-07,"OMS","Global"
"Slovenia",2697,134685,24,3217,2021-01-08,"OMS","Global"
"Slovenia",2081,136766,29,3246,2021-01-09,"OMS","Global"
"Slovenia",1860,138626,28,3274,2021-01-10,"OMS","Global"
"Slovenia",763,139389,33,3307,2021-01-11,"OMS","Global"
"Slovenia",426,139815,20,3327,2021-01-12,"OMS","Global"
"Slovenia",1909,141724,29,3356,2021-01-13,"OMS","Global"
"Slovenia",2104,143828,23,3379,2021-01-14,"OMS","Global"
"Slovenia",1807,145635,18,3397,2021-01-15,"OMS","Global"
"Slovenia",1499,147134,25,3422,2021-01-16,"OMS","Global"
"Slovenia",1549,148683,30,3452,2021-01-17,"OMS","Global"
"Slovenia",574,149257,33,3485,2021-01-18,"OMS","Global"
"Slovenia",300,149557,31,3516,2021-01-19,"OMS","Global"
"Slovenia",1706,151263,28,3544,2021-01-20,"OMS","Global"
"Slovenia",1717,152980,24,3568,2021-01-21,"OMS","Global"
"Slovenia",1456,154436,29,3597,2021-01-22,"OMS","Global"
"Slovenia",1457,155893,24,3621,2021-01-23,"OMS","Global"
"Slovenia",1519,157412,27,3648,2021-01-24,"OMS","Global"
"Slovenia",541,157953,30,3678,2021-01-25,"OMS","Global"
"Slovenia",297,158250,24,3702,2021-01-26,"OMS","Global"
"Slovenia",1679,159929,23,3725,2021-01-27,"OMS","Global"
"Slovenia",1875,161804,24,3749,2021-01-28,"OMS","Global"
"Slovenia",1539,163343,16,3765,2021-01-29,"OMS","Global"
"Slovenia",1305,164648,26,3791,2021-01-30,"OMS","Global"
"Slovenia",1302,165950,22,3813,2021-01-31,"OMS","Global"
"Slovenia",588,166538,17,3830,2021-02-01,"OMS","Global"
"Slovenia",348,166886,21,3851,2021-02-02,"OMS","Global"
"Slovenia",1516,168402,16,3867,2021-02-03,"OMS","Global"
"Slovenia",1560,169962,23,3890,2021-02-04,"OMS","Global"
"Slovenia",1267,171229,25,3915,2021-02-05,"OMS","Global"
"Slovenia",960,172189,15,3930,2021-02-06,"OMS","Global"
"Slovenia",981,173170,13,3943,2021-02-07,"OMS","Global"
"Slovenia",496,173666,17,3960,2021-02-08,"OMS","Global"
"Slovenia",308,173974,8,3968,2021-02-09,"OMS","Global"
"Slovenia",337,174311,18,3986,2021-02-10,"OMS","Global"
"Slovenia",1366,175677,12,3998,2021-02-11,"OMS","Global"
"Slovenia",1336,177013,10,4008,2021-02-12,"OMS","Global"
"Slovenia",1046,178059,16,4024,2021-02-13,"OMS","Global"
"Slovenia",986,179045,15,4039,2021-02-14,"OMS","Global"
"Slovenia",384,179429,8,4047,2021-02-15,"OMS","Global"
"Slovenia",244,179673,10,4057,2021-02-16,"OMS","Global"
"Slovenia",742,180415,6,4063,2021-02-17,"OMS","Global"
"Slovenia",1099,181514,6,4069,2021-02-18,"OMS","Global"
"Slovenia",874,182388,8,4077,2021-02-19,"OMS","Global"
"Slovenia",908,183296,5,4082,2021-02-20,"OMS","Global"
"Slovenia",958,184254,7,4089,2021-02-21,"OMS","Global"
"Slovenia",418,184672,4,4093,2021-02-22,"OMS","Global"
"Slovenia",248,184920,5,4098,2021-02-23,"OMS","Global"
"Slovenia",899,185819,6,4104,2021-02-24,"OMS","Global"
"Slovenia",1091,186910,9,4113,2021-02-25,"OMS","Global"
"Slovenia",856,187766,7,4120,2021-02-26,"OMS","Global"
"Slovenia",913,188679,12,4132,2021-02-27,"OMS","Global"
"Slovenia",948,189627,10,4142,2021-02-28,"OMS","Global"
"Slovenia",454,190081,10,4152,2021-03-01,"OMS","Global"
"Slovenia",243,190324,11,4163,2021-03-02,"OMS","Global"
"Slovenia",729,191053,6,4169,2021-03-03,"OMS","Global"
"Slovenia",1209,192262,7,4176,2021-03-04,"OMS","Global"
"Slovenia",1021,193283,9,4185,2021-03-05,"OMS","Global"
"Slovenia",883,194166,7,4192,2021-03-06,"OMS","Global"
"Slovenia",923,195089,2,4194,2021-03-07,"OMS","Global"
"Slovenia",383,195472,4,4198,2021-03-08,"OMS","Global"
"Slovenia",210,195682,3,4201,2021-03-09,"OMS","Global"
"Slovenia",742,196424,7,4208,2021-03-10,"OMS","Global"
"Slovenia",953,197377,7,4215,2021-03-11,"OMS","Global"
"Slovenia",859,198236,7,4222,2021-03-12,"OMS","Global"
"Slovenia",771,199007,7,4229,2021-03-13,"OMS","Global"
"Slovenia",848,199855,4,4233,2021-03-14,"OMS","Global"
"Slovenia",481,200336,5,4238,2021-03-15,"OMS","Global"
"Slovenia",205,200541,3,4241,2021-03-16,"OMS","Global"
"Slovenia",918,201459,4,4245,2021-03-17,"OMS","Global"
"Slovenia",1111,202570,5,4250,2021-03-18,"OMS","Global"
"Slovenia",972,203542,3,4253,2021-03-19,"OMS","Global"
"Slovenia",938,204480,5,4258,2021-03-20,"OMS","Global"
"Slovenia",1030,205510,0,4258,2021-03-21,"OMS","Global"
"Spain",0,0,0,0,2020-01-03,"OMS","Global"
"Spain",0,0,0,0,2020-01-04,"OMS","Global"
"Spain",0,0,0,0,2020-01-05,"OMS","Global"
"Spain",0,0,0,0,2020-01-06,"OMS","Global"
"Spain",0,0,0,0,2020-01-07,"OMS","Global"
"Spain",0,0,0,0,2020-01-08,"OMS","Global"
"Spain",0,0,0,0,2020-01-09,"OMS","Global"
"Spain",0,0,0,0,2020-01-10,"OMS","Global"
"Spain",0,0,0,0,2020-01-11,"OMS","Global"
"Spain",0,0,0,0,2020-01-12,"OMS","Global"
"Spain",0,0,0,0,2020-01-13,"OMS","Global"
"Spain",0,0,0,0,2020-01-14,"OMS","Global"
"Spain",0,0,0,0,2020-01-15,"OMS","Global"
"Spain",0,0,0,0,2020-01-16,"OMS","Global"
"Spain",0,0,0,0,2020-01-17,"OMS","Global"
"Spain",0,0,0,0,2020-01-18,"OMS","Global"
"Spain",0,0,0,0,2020-01-19,"OMS","Global"
"Spain",0,0,0,0,2020-01-20,"OMS","Global"
"Spain",0,0,0,0,2020-01-21,"OMS","Global"
"Spain",0,0,0,0,2020-01-22,"OMS","Global"
"Spain",0,0,0,0,2020-01-23,"OMS","Global"
"Spain",0,0,0,0,2020-01-24,"OMS","Global"
"Spain",0,0,0,0,2020-01-25,"OMS","Global"
"Spain",0,0,0,0,2020-01-26,"OMS","Global"
"Spain",0,0,0,0,2020-01-27,"OMS","Global"
"Spain",0,0,0,0,2020-01-28,"OMS","Global"
"Spain",0,0,0,0,2020-01-29,"OMS","Global"
"Spain",0,0,0,0,2020-01-30,"OMS","Global"
"Spain",0,0,0,0,2020-01-31,"OMS","Global"
"Spain",0,0,0,0,2020-02-01,"OMS","Global"
"Spain",4,4,0,0,2020-02-02,"OMS","Global"
"Spain",0,4,0,0,2020-02-03,"OMS","Global"
"Spain",0,4,0,0,2020-02-04,"OMS","Global"
"Spain",0,4,0,0,2020-02-05,"OMS","Global"
"Spain",0,4,0,0,2020-02-06,"OMS","Global"
"Spain",0,4,0,0,2020-02-07,"OMS","Global"
"Spain",0,4,0,0,2020-02-08,"OMS","Global"
"Spain",0,4,0,0,2020-02-09,"OMS","Global"
"Spain",0,4,0,0,2020-02-10,"OMS","Global"
"Spain",1,5,0,0,2020-02-11,"OMS","Global"
"Spain",0,5,0,0,2020-02-12,"OMS","Global"
"Spain",0,5,1,1,2020-02-13,"OMS","Global"
"Spain",2,7,0,1,2020-02-14,"OMS","Global"
"Spain",0,7,0,1,2020-02-15,"OMS","Global"
"Spain",0,7,0,1,2020-02-16,"OMS","Global"
"Spain",0,7,0,1,2020-02-17,"OMS","Global"
"Spain",0,7,0,1,2020-02-18,"OMS","Global"
"Spain",0,7,0,1,2020-02-19,"OMS","Global"
"Spain",0,7,0,1,2020-02-20,"OMS","Global"
"Spain",0,7,0,1,2020-02-21,"OMS","Global"
"Spain",0,7,0,1,2020-02-22,"OMS","Global"
"Spain",1,8,0,1,2020-02-23,"OMS","Global"
"Spain",1,9,0,1,2020-02-24,"OMS","Global"
"Spain",2,11,0,1,2020-02-25,"OMS","Global"
"Spain",2,13,0,1,2020-02-26,"OMS","Global"
"Spain",1,14,0,1,2020-02-27,"OMS","Global"
"Spain",7,21,0,1,2020-02-28,"OMS","Global"
"Spain",23,44,0,1,2020-02-29,"OMS","Global"
"Spain",24,68,0,1,2020-03-01,"OMS","Global"
"Spain",19,87,0,1,2020-03-02,"OMS","Global"
"Spain",38,125,0,1,2020-03-03,"OMS","Global"
"Spain",71,196,0,1,2020-03-04,"OMS","Global"
"Spain",85,281,1,2,2020-03-05,"OMS","Global"
"Spain",100,381,2,4,2020-03-06,"OMS","Global"
"Spain",190,571,1,5,2020-03-07,"OMS","Global"
"Spain",275,846,3,8,2020-03-08,"OMS","Global"
"Spain",290,1136,3,11,2020-03-09,"OMS","Global"
"Spain",369,1505,14,25,2020-03-10,"OMS","Global"
"Spain",650,2155,17,42,2020-03-11,"OMS","Global"
"Spain",1036,3191,28,70,2020-03-12,"OMS","Global"
"Spain",1346,4537,35,105,2020-03-13,"OMS","Global"
"Spain",1811,6348,59,164,2020-03-14,"OMS","Global"
"Spain",2179,8527,79,243,2020-03-15,"OMS","Global"
"Spain",2033,10560,108,351,2020-03-16,"OMS","Global"
"Spain",2311,12871,131,482,2020-03-17,"OMS","Global"
"Spain",3263,16134,183,665,2020-03-18,"OMS","Global"
"Spain",4482,20616,191,856,2020-03-19,"OMS","Global"
"Spain",4785,25401,246,1102,2020-03-20,"OMS","Global"
"Spain",5879,31280,322,1424,2020-03-21,"OMS","Global"
"Spain",6527,37807,433,1857,2020-03-22,"OMS","Global"
"Spain",5796,43603,506,2363,2020-03-23,"OMS","Global"
"Spain",5322,48925,551,2914,2020-03-24,"OMS","Global"
"Spain",8206,57131,686,3600,2020-03-25,"OMS","Global"
"Spain",9724,66855,723,4323,2020-03-26,"OMS","Global"
"Spain",10141,76996,824,5147,2020-03-27,"OMS","Global"
"Spain",10115,87111,871,6018,2020-03-28,"OMS","Global"
"Spain",9097,96208,909,6927,2020-03-29,"OMS","Global"
"Spain",7095,103303,839,7766,2020-03-30,"OMS","Global"
"Spain",5091,108394,811,8577,2020-03-31,"OMS","Global"
"Spain",8008,116402,913,9490,2020-04-01,"OMS","Global"
"Spain",7927,124329,899,10389,2020-04-02,"OMS","Global"
"Spain",7059,131388,895,11284,2020-04-03,"OMS","Global"
"Spain",6907,138295,858,12142,2020-04-04,"OMS","Global"
"Spain",6823,145118,786,12928,2020-04-05,"OMS","Global"
"Spain",4669,149787,740,13668,2020-04-06,"OMS","Global"
"Spain",3146,152933,750,14418,2020-04-07,"OMS","Global"
"Spain",5396,158329,766,15184,2020-04-08,"OMS","Global"
"Spain",5323,163652,736,15920,2020-04-09,"OMS","Global"
"Spain",5486,169138,749,16669,2020-04-10,"OMS","Global"
"Spain",4610,173748,667,17336,2020-04-11,"OMS","Global"
"Spain",4438,178186,676,18012,2020-04-12,"OMS","Global"
"Spain",3074,181260,628,18640,2020-04-13,"OMS","Global"
"Spain",2380,183640,544,19184,2020-04-14,"OMS","Global"
"Spain",3126,186766,587,19771,2020-04-15,"OMS","Global"
"Spain",3994,190760,607,20378,2020-04-16,"OMS","Global"
"Spain",3704,194464,552,20930,2020-04-17,"OMS","Global"
"Spain",3416,197880,487,21417,2020-04-18,"OMS","Global"
"Spain",3463,201343,507,21924,2020-04-19,"OMS","Global"
"Spain",2183,203526,435,22359,2020-04-20,"OMS","Global"
"Spain",1445,204971,401,22760,2020-04-21,"OMS","Global"
"Spain",2520,207491,387,23147,2020-04-22,"OMS","Global"
"Spain",2733,210224,427,23574,2020-04-23,"OMS","Global"
"Spain",2772,212996,344,23918,2020-04-24,"OMS","Global"
"Spain",2221,215217,331,24249,2020-04-25,"OMS","Global"
"Spain",2289,217506,330,24579,2020-04-26,"OMS","Global"
"Spain",1297,218803,295,24874,2020-04-27,"OMS","Global"
"Spain",819,219622,272,25146,2020-04-28,"OMS","Global"
"Spain",1654,221276,258,25404,2020-04-29,"OMS","Global"
"Spain",1741,223017,259,25663,2020-04-30,"OMS","Global"
"Spain",1483,224500,236,25899,2020-05-01,"OMS","Global"
"Spain",1440,225940,223,26122,2020-05-02,"OMS","Global"
"Spain",795,226735,176,26298,2020-05-03,"OMS","Global"
"Spain",569,227304,202,26500,2020-05-04,"OMS","Global"
"Spain",451,227755,197,26697,2020-05-05,"OMS","Global"
"Spain",1012,228767,186,26883,2020-05-06,"OMS","Global"
"Spain",985,229752,183,27066,2020-05-07,"OMS","Global"
"Spain",983,230735,153,27219,2020-05-08,"OMS","Global"
"Spain",963,231698,166,27385,2020-05-09,"OMS","Global"
"Spain",923,232621,146,27531,2020-05-10,"OMS","Global"
"Spain",493,233114,125,27656,2020-05-11,"OMS","Global"
"Spain",318,233432,110,27766,2020-05-12,"OMS","Global"
"Spain",572,234004,122,27888,2020-05-13,"OMS","Global"
"Spain",686,234690,113,28001,2020-05-14,"OMS","Global"
"Spain",772,235462,87,28088,2020-05-15,"OMS","Global"
"Spain",784,236246,86,28174,2020-05-16,"OMS","Global"
"Spain",807,237053,77,28251,2020-05-17,"OMS","Global"
"Spain",347,237400,63,28314,2020-05-18,"OMS","Global"
"Spain",240,237640,61,28375,2020-05-19,"OMS","Global"
"Spain",604,238244,72,28447,2020-05-20,"OMS","Global"
"Spain",829,239073,67,28514,2020-05-21,"OMS","Global"
